,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1.5448988970588238,2.7575855440215298,2.1146905637254902,2.9476047673971544,0.7586752322466532,0.6918845259889836,0.7262375306709756,0.6816295572718126,0.35542358110944544,0.3249515729231614,0.3407866890189134,0.3207931350314735,0.9021535189316552,0.8252639782303579,0.8660975059656792,0.8132161432248844,Papaya Black Spot
1,1.2925398284313725,2.0244982698961937,1.2263939950980394,2.2331103421760856,0.8710225186966769,0.8126618497371675,0.8631358397650194,0.8084042767829149,0.4605343256633852,0.431578838816214,0.4559329633711293,0.4298321460159117,0.9628497373358098,0.9417415411761918,0.9647318158334304,0.9356511481431068,Papaya Black Spot
2,1.8069393382352938,2.8241753171856976,1.4573529411764707,2.7876047673971547,0.8047832663937227,0.7270168008024309,0.8125195729233359,0.7293347222498454,0.42048411365269023,0.3874156515368009,0.4244118102212058,0.3888571427776885,0.9079589320232035,0.8561652843990292,0.925868319931378,0.8580377382779935,Papaya Black Spot
3,1.201516544117647,1.9702114571318723,1.9406096813725489,2.218239138792772,0.6980437182799315,0.7048443679929127,0.6355425783657292,0.6865361361235981,0.31876503778459714,0.3229179355510848,0.29863416499998513,0.3157357599487389,0.8222574595082216,0.7075774943564453,0.7119422367756381,0.6707640396348505,Papaya Black Spot
4,0.5528186274509804,0.8726643598615917,0.6184589460784314,0.9755478662053058,0.9097864361899829,0.8855530423971703,0.8989128145105112,0.8815359494144757,0.5854658208183063,0.5744881510174582,0.5802591229001022,0.5729188165892808,0.9724645101253834,0.9565604483829984,0.9691980411214376,0.9514391588135892,Papaya Black Spot
5,2.383808210784314,3.265313341022684,2.322395833333333,3.767766243752404,0.6761771029288871,0.6269835704717853,0.6780638163865887,0.6070231652184837,0.2902476787934655,0.26743677918991104,0.29000761930519026,0.26063721656218164,0.8446622475356244,0.7872320907241475,0.8486778969748053,0.7544924862454698,Papaya Black Spot
6,4.7129595588235285,5.875340253748559,3.6842371323529406,6.990188389081122,0.6491958027325725,0.6188288655738375,0.6742497400910865,0.5963886557534379,0.3456170122018793,0.3296492667282592,0.35156450576663073,0.3223099988655183,0.8749062711328734,0.8441065378835111,0.9023510318426528,0.814531262202463,Papaya Black Spot
7,2.6094669117647062,3.8524567474048435,2.942524509803921,4.827358708189157,0.7546903659099635,0.7127577506337411,0.7434655866067543,0.6933763977816182,0.3996222819089032,0.38166932237011497,0.3943340168648881,0.3731503084772605,0.9250065817400638,0.8893235263896238,0.9154723700976906,0.8613158982342747,Papaya Black Spot
8,1.8980698529411768,2.5818685121107263,1.5587775735294116,2.6487658592848904,0.7085673321961168,0.6665785073868119,0.7390212968449885,0.6624036369488842,0.3373932922838755,0.3160283892066548,0.3512541800492009,0.3141787097284341,0.8230195992379249,0.7590071507170956,0.8545350862091509,0.7527642622021558,Papaya Black Spot
9,2.561841299019608,3.8384467512495193,2.7116574754901963,4.360876585928489,0.7356115705263089,0.7003446673638589,0.7373673787021788,0.6811668938638163,0.3848148658161337,0.3677377254272979,0.3833679278492971,0.3596939271016367,0.8957356704687207,0.8438411281188425,0.8898261074936429,0.8225933257517012,Papaya Black Spot
10,1.190747549019608,2.079630911188005,0.9995251225490196,2.03680123029604,0.8755682965819241,0.8091892731676826,0.9035880240008508,0.8105487390145647,0.5495733137098768,0.5221077831731346,0.5503781552777046,0.5233731761706848,0.9516049950210412,0.9156005335545824,0.9594353531767302,0.9173369518583828,Papaya Black Spot
11,2.228247549019608,3.1078200692041524,2.1205729166666667,3.3254440599769324,0.6892822422023094,0.6459410309828624,0.6998648960753742,0.640014749270885,0.30464689869615996,0.2854613048777143,0.30770523490890417,0.2834940021111712,0.8866970874063951,0.8419031715150257,0.8922209505338349,0.8308588393712041,Papaya Black Spot
12,1.7691942401960783,3.241491733948481,2.6040594362745098,3.637093425605536,0.7414913632279219,0.6727410552199222,0.7122287995819873,0.6672697119346398,0.3406134660549134,0.3102912274818731,0.3269300530310621,0.3086720158974772,0.9230928633749996,0.8590311824874483,0.8867760528429987,0.8418267864948962,Papaya Black Spot
13,1.7075367647058826,3.185482506728181,2.5511642156862746,3.372364475201845,0.7809825677522372,0.7151730833103795,0.7444640214849516,0.7092013745628991,0.3987767094378908,0.3652994315780097,0.3803043379003081,0.3623218094253312,0.898716606130708,0.8106932176570302,0.8485715887079782,0.7995856804953675,Papaya Black Spot
14,2.410830269607843,2.9841599384851976,2.153768382352941,2.9497577854671286,0.6501927035374808,0.6170406661119464,0.6674980457650224,0.6195344422190748,0.3220192946146901,0.30493194915721666,0.3297291869215354,0.3066377256422361,0.6301539440724325,0.5428004325066791,0.6696884076520316,0.5480697806876381,Papaya Black Spot
15,2.6348805147058822,3.5048673587081884,2.8395833333333336,4.163275663206458,0.6891105898748593,0.6514897620677484,0.6844287437244436,0.6416168444303689,0.3050058848554278,0.2921983929095288,0.3031636378230716,0.2885223559414941,0.9084464861760434,0.8781530115897621,0.9013864698210446,0.8552407003364029,Papaya Black Spot
16,1.6143688725490195,2.324044598231449,1.6198529411764706,2.6309419454056133,0.8006952677330741,0.7637601873121933,0.8080287950736301,0.7565662466909232,0.4296841517336604,0.4093012483790237,0.4332973486605997,0.4078038816965833,0.9180367282553824,0.8818276970602777,0.9177984891465928,0.8662050841106015,Papaya Black Spot
17,1.8835784313725488,2.389834678969627,1.4738204656862746,2.3567704728950405,0.6572366162742461,0.6226443006911152,0.702099775052035,0.6278210210398283,0.2624426257561557,0.2485235947613041,0.2785946059638235,0.24934443421363026,0.7652573088622603,0.7015914759921948,0.8164310110024645,0.7057305542806573,Papaya Black Spot
18,2.4812346813725488,4.206105344098424,3.03969056372549,4.0753556324490585,0.6771271151583111,0.59558582140988,0.6456626960379663,0.6029735050116894,0.2886384360913247,0.25569476058861995,0.2773465772263314,0.2583480383715959,0.8555328175625196,0.7550282020809957,0.822969259645295,0.7626421255418039,Papaya Black Spot
19,2.9759650735294114,4.305436370626682,2.7230545343137256,4.349926951172627,0.7172729521652966,0.6745424707140811,0.7305451521210433,0.6753956421748452,0.35841710186987163,0.3389263278152026,0.3636162918096162,0.3385622829074354,0.8440837944864994,0.7740976781035719,0.8572426345708976,0.7717564310203249,Papaya Black Spot
20,4.408011642156863,5.951864667435602,3.075505514705882,6.015963091118801,0.6490089347765589,0.61306966641349,0.6987625055976591,0.6136760082959166,0.3319135937564985,0.3150767159738955,0.34928315896599843,0.3145664761436433,0.8312320064352453,0.7721029543827455,0.8822357633208552,0.7696462552555239,Papaya Black Spot
21,2.3104319852941178,3.1026835832372166,2.2239430147058825,3.0527335640138413,0.6876219292680691,0.6444138621766956,0.6896299325718119,0.6454009706523446,0.32600619524839985,0.3094751826864288,0.32780997517558363,0.3103336563367553,0.8853291974439877,0.8459409452358028,0.8896465860963308,0.8484203303518476,Papaya Black Spot
22,1.8103094362745096,2.404198385236448,1.4935814950980393,2.36481353325644,0.6715991588599179,0.6298297046361365,0.7132244695412406,0.6347356212465107,0.28259222408928864,0.26473493466423353,0.2983006837219911,0.2657175089553818,0.78173775289008,0.7096240161985681,0.8200345963777703,0.7143845427203788,Papaya Black Spot
23,2.530530024509804,3.7701191849288738,2.406234681372549,3.4731410995770853,0.7268229930227632,0.6797570806178332,0.7315920671336965,0.6887315791710599,0.376422138462406,0.3579838512380555,0.37822341886809385,0.3615350466746553,0.9009061475987916,0.8522869926424902,0.9056820282557564,0.8639227697698413,Papaya Black Spot
24,2.536075367647059,3.8145482506728183,2.3810508578431366,3.414825067281815,0.7176328337482404,0.6723051006775996,0.7287524665239622,0.6833128610819258,0.3362311107386577,0.3152337098424615,0.3388599455689719,0.320049205767326,0.8727594672916851,0.8083029179346464,0.8805768415513628,0.8283992058329388,Papaya Black Spot
25,3.185830269607844,4.409903883121876,2.7739736519607843,4.33114955786236,0.6399983874320487,0.5991168645561917,0.6650306356785214,0.6027004164457114,0.2814306975848626,0.26397391040896456,0.28895853950682193,0.2648985598367793,0.8613262756167149,0.8080769458543898,0.8792706062669451,0.8115055699707518,Papaya Black Spot
26,0.7602022058823529,1.3360246059207996,0.693045343137255,1.3617377931564782,0.8351497800951736,0.7641828640897235,0.8901105405795069,0.7627716680403022,0.4058159644801875,0.3738798461173605,0.4246470816676079,0.3735540777930991,0.9390393962425472,0.8928394665994778,0.944435483805256,0.8907726791170474,Papaya Black Spot
27,0.7606924019607844,1.3362706651287968,0.6925857843137255,1.36158400615148,0.835077542716059,0.7641964641495683,0.8902300258736244,0.7627320397038287,0.4056546216191205,0.3737575437598124,0.4246107123416753,0.3734085680529952,0.9390140241666188,0.8928449643072897,0.9444859076265792,0.8908107236094758,Papaya Black Spot
